32,2599
480,3281
256,3963
344,4645
224,4985
136,5326
256,5667
344,6349
224,7031
136,7713
256,8395
480,8735
32,9076
160,9417
352,10099
448,10781
64,11463
128,12145
384,12485
128,12826
384,13167
256,13849
32,14190
480,14531
400,14872
368,15213
216,15554
224,16235
293,16747
32,17258
480,17599
32,17940
480,18281
344,18622
280,18792
216,18963
152,19133
88,19304
256,19985
376,20326
264,20667
200,20838
136,21008
56,21520
16,21690
448,22031
376,22713
232,23054
280,23395
280,24076
168,24758
384,26463
256,26804
112,27145
136,27826
272,28849
368,29190
272,29531
200,30554
472,31235
432,31576
280,31917
288,32258
208,32940
120,33622
264,33963
352,34304
208,35326
208,35667
208,35838
208,36008
472,36690
328,37031
416,37372
200,38054
120,38395
208,39076
296,39758
408,40781
448,40951
448,41122
448,41463
216,42145
32,42826
296,43508
480,44190
352,44872
392,45213
280,45554
136,45895
144,46235
272,46576
344,46917
320,47088
272,47258
320,47429
344,47599
448,47940
360,59190
280,59531
208,59701
168,59872
248,60213
208,60383
280,60554
400,60895
448,61576
240,62258
232,62599
96,62940
128,63110
168,63281
320,63622
248,63792
168,63963
208,64304
72,64644
208,65667
248,65838
288,66008
360,66349
448,66690
64,67713
64,67883
448,68224
448,68394
432,68735
392,69076
256,69417
88,70099
120,70781
256,71122
280,71463
344,71633
416,71974
376,72144
248,72485
240,72826
72,73508
128,73849
184,74019
192,74190
328,74531
368,75213
96,75894
416,76235
368,76576
232,77258
136,77599
256,77940
32,78622
480,79644
256,81008
256,82031
256,82201
256,82372
256,82713
104,83054
408,83735
256,84417
256,84758
144,85099
256,85440
256,85610
256,85781
376,86122
240,86463
72,87145
176,87485
232,87656
288,87826
416,88167
296,88849
152,89531
480,90554
32,90895
368,91235
144,91576
256,91917
392,92940
248,93281
208,93963
168,94645
32,95326
32,95667
160,96008
304,96349
456,96690
336,97372
128,98054
200,98395
264,98565
328,98735
392,99417
200,100099
264,100781
32,101463
480,101804
136,102145
376,102485
256,102826
64,103849
448,104531
256,105213
128,105554
256,105724
384,105894
336,106064
184,106235
256,106576
256,106917
24,107599
488,108281
256,108963
392,109304
352,109645
208,109985
88,110326
136,110667
280,111008
464,111690
408,111860
392,112031
240,112372
264,112542
192,112713
128,113054
168,113224
200,113395
352,113735
384,114076
312,114247
240,114417
296,114758
264,114929
328,115270
296,115440
240,115781
280,116804
352,116975
424,117145
368,117486
400,117657
336,117998
368,118168
424,118509
288,119531
152,119872
440,120213
128,120554
400,120895
264,121236
280,121576
280,121917
384,122599
384,122940
96,123281
96,123622
480,123963
32,124304
152,124645
296,124985
368,125326
216,126349
200,126690
80,127031
120,127372
328,128054
112,129417
200,129758
288,130099
368,130440
296,130781
264,131804
184,132145
336,132485
208,132826
88,133167
216,134190
216,134531
352,134872
360,135213
208,135554
136,136235
136,136747
336,137258
392,137599
376,137940
200,138622
112,139645
112,139985
448,140326
144,140667
472,141008
112,141349
472,141690
256,142713
