192,24383
256,25506
319,25881
256,27004
96,28128
169,28877
320,29626
352,30001
320,30375
320,31124
376,31873
176,32997
218,33371
432,34495
336,35618
176,36377
256,37127
176,38627
416,40127
336,40503
256,40878
256,41628
176,42003
96,42379
80,42753
160,43128
91,44253
133,44629
304,45394
368,45771
432,46148
392,46526
312,46903
232,47280
152,47658
64,48395
256,49145
341,49520
256,50645
256,51395
160,51770
72,52145
72,52521
160,52896
256,53271
352,53646
336,54396
256,54771
176,55146
89,55521
64,56647
128,57022
232,57397
200,58147
392,58897
112,60773
328,61523
456,62273
430,62648
256,63398
16,64524
0,64899
256,66024
256,66399
360,67149
168,68650
256,69775
344,70150
488,70900
176,72776
368,73526
360,73901
256,74651
159,75026
144,75776
48,76151
64,76902
204,77652
256,78402
256,79527
160,79902
0,80653
56,81778
256,82528
351,82903
192,84779
104,85904
256,87029
336,87404
448,89280
408,90030
256,90780
208,91155
272,93031
200,93781
256,94156
312,94531
360,94906
200,96031
312,96407
360,96782
308,97157
96,97907
256,98657
152,99407
360,100157
408,100533
360,100908
160,101658
360,103158
424,103908
136,105034
217,105409
456,106534
408,106909
204,108410
408,109160
456,109535
504,109910
256,111035
160,111410
56,112536
104,112911
256,113661
304,114036
448,114786
344,115161
64,116286
40,116647
208,117387
256,117601
