320,943
416,1165
348,2276
344,3165
216,4054
220,5609
292,6276
420,7054
264,8276
176,9387
320,10054
188,11165
132,12054
180,13276
324,15165
188,16054
288,17276
228,18054
408,19165
196,20054
256,21165
272,22054
200,23054
320,24054
272,25165
256,26165
172,27165
420,28054
220,29165
128,30054
376,31054
36,32054
324,33054
280,34165
112,35165
424,36054
384,37276
352,38054
236,39165
304,40054
272,41276
232,42054
424,43054
144,44054
400,45609
352,46054
80,47387
224,48054
384,49387
156,50054
48,51054
152,52054
240,53165
236,54165
184,55054
168,56054
160,57276
244,58054
232,59054
152,60054
468,61165
232,62276
360,63054
32,64054
128,65165
340,66498
68,67165
164,68054
52,69165
388,70054
348,71165
220,72054
240,73054
184,74054
60,75165
336,76054
152,77165
104,78054
344,79165
324,80165
64,81054
232,82054
140,83165
320,84276
296,85276
420,86721
296,88387
284,89387
308,90276
324,91165
112,92054
224,93609
364,94943
208,95165
84,96498
484,97387
16,98276
324,99165
120,100832
92,101609
152,102276
188,103387
340,104054
152,105165
208,106165
376,107609
176,108054
112,109609
292,110386
400,111165
104,112276
260,113276
232,123832
356,124054
192,125609
200,126276
76,127387
424,128276
104,129165
100,130721
384,131165
48,132054
112,133165
96,134054
228,135165
476,136276
96,137387
96,138276
172,139054
404,140054
52,141165
116,142054
460,143166
444,144054
288,145165
176,146054
64,147054
208,148721
256,149054
76,150054
424,154276
