46,738
184,1460
261,1822
409,2545
470,2906
439,3268
412,3629
254,4352
215,4713
60,5436
27,5798
57,6159
84,6521
221,7244
290,7605
364,7966
481,8689
426,9412
362,10135
252,10677
207,10858
49,11581
104,12304
198,13027
284,13388
362,13750
426,14472
508,15195
358,16280
270,16641
175,17364
80,18087
26,18448
87,18810
149,19533
205,19894
281,20256
436,20978
478,21701
440,22424
336,23147
183,23870
57,24593
104,25316
172,25677
255,26039
330,26400
421,26762
367,27846
295,28207
146,28930
107,29292
17,29653
108,30376
250,31099
331,31460
406,31822
471,32545
383,33268
306,33629
232,33991
165,34713
50,35436
86,35978
124,36159
280,36882
320,37424
363,37605
484,38328
462,38870
423,39051
278,39774
227,40316
189,40497
48,41219
59,41762
94,41942
212,42665
322,43207
367,43388
369,44111
319,44834
280,45376
235,45557
100,46280
144,47003
244,47545
265,47725
286,48448
386,48991
431,49171
505,49894
454,50436
408,50617
258,51340
143,51882
97,52063
80,52786
188,53328
230,53509
377,54231
307,54954
157,55677
58,56400
155,57123
220,57484
297,57846
357,58569
216,59292
163,59653
79,60737
32,61460
114,62183
163,62545
231,62906
366,63629
471,64171
493,64352
429,65075
355,65436
273,65798
141,66521
39,67244
119,67966
190,68328
273,68689
397,69412
487,69774
487,70135
452,70858
325,71581
191,72304
104,72665
104,73027
83,73750
160,74111
214,74472
301,75195
362,75918
232,77003
157,77364
67,78448
95,78810
280,79894
309,80256
357,81701
259,82424
179,82786
135,83147
256,83328
