132,7984
184,8234
184,8484
363,8859
426,9109
388,9359
320,9609
247,9734
139,9984
127,10109
116,10234
116,10484
20,10859
188,11109
217,11359
360,11609
345,11734
426,11859
426,11984
363,12234
363,12484
161,12859
313,13109
51,13359
244,13734
396,13984
411,14109
427,14234
427,14484
489,14859
186,15109
287,15359
202,15734
202,15859
76,15984
202,16234
192,16484
485,16859
344,17109
276,17359
170,17609
416,17734
309,17984
335,18109
499,18234
190,18484
86,18859
240,19109
346,19359
369,19734
465,19859
251,19984
97,20234
331,20484
231,20609
237,20734
349,20859
240,21109
508,21359
458,21734
394,21859
240,21984
144,22234
115,22484
11,22734
85,22859
213,22984
378,23234
479,23359
314,23609
138,23734
174,23984
86,24234
249,24484
153,24734
269,24859
121,25484
162,25734
59,25984
197,26109
285,26234
493,26484
280,26734
369,26859
261,27109
142,27359
27,27609
36,27734
46,27859
190,27984
313,28234
299,28484
206,28859
300,29234
126,29359
83,29609
300,29734
242,29984
199,30109
308,30234
132,30484
117,30734
305,30984
206,31234
170,31359
214,31609
13,31734
112,31984
290,32359
365,32609
379,32859
356,32984
462,33109
356,33359
379,33609
162,33734
275,33859
111,33984
77,34234
235,34359
187,34609
427,34859
352,35234
270,35484
461,35609
347,35734
347,35984
455,36234
246,36359
364,36609
214,36859
398,37109
349,37359
307,37609
269,37734
74,37984
160,38234
59,38484
281,38609
249,38734
82,38859
272,38984
473,39234
210,39359
411,39609
141,39734
473,39984
411,40234
369,40484
169,40734
246,40859
367,41109
168,41359
85,41734
169,41984
66,42234
259,42359
488,42609
280,42859
398,43109
155,43359
51,43734
51,43984
164,44234
344,44484
457,44734
50,44984
163,45234
405,45484
291,45734
11,45984
95,46359
308,46609
277,46859
463,46984
448,47234
345,47359
330,47609
218,47734
0,47984
73,48359
66,48484
294,48734
306,48984
477,49109
415,49234
369,49359
323,49484
102,49734
37,49984
127,50234
9,50359
170,50484
57,50734
297,50859
211,51234
316,51484
127,51609
324,51984
240,52234
480,52484
448,52734
141,52984
321,53234
188,53484
372,53734
256,53984
255,54234
255,54484
197,54734
504,54984
446,55234
255,55359
365,55609
246,55734
98,55984
9,56234
228,56484
201,56734
505,56984
282,57359
402,57484
245,57734
128,57984
21,58359
231,58484
262,58734
0,58984
102,59359
304,59484
192,59734
257,59984
341,60359
160,60484
352,60734
272,60984
272,61109
134,61234
134,61359
259,61484
259,61609
387,61734
387,61859
257,61984
256,62046
123,62984
96,63234
256,63359
256,63609
389,63734
501,63984
111,64359
215,64484
121,64734
327,64984
262,65109
210,65234
378,65359
154,65484
327,65734
244,65984
219,66234
339,66359
126,66484
92,66734
6,66859
131,67109
205,67234
296,67609
194,67984
383,68234
295,68484
295,68609
431,68734
431,68859
325,68984
154,69234
358,69484
187,69734
256,69984
128,70234
128,70484
60,70609
147,70734
79,70859
147,70984
190,71234
350,71359
246,71609
387,71734
454,71984
167,72234
332,72484
42,72734
321,72984
252,73359
158,73484
252,73734
426,73984
512,74359
346,74484
316,74734
0,74984
149,75359
47,75484
277,75734
207,75984
277,76359
377,76484
166,76734
207,76984
207,77109
377,77234
377,77359
277,77484
277,77609
305,77734
305,77859
257,77984
256,78046
155,78984
357,79359
256,79734
256,79984
256,93359
132,95984
44,96234
44,96484
297,96859
308,97109
483,97359
432,97609
461,97734
247,97984
126,98234
126,98484
72,98859
224,99109
97,99359
161,99609
208,99734
300,99984
436,100234
436,100484
356,100859
217,101109
105,101359
106,101609
198,101734
106,101984
115,102109
124,102234
124,102484
352,102859
16,103109
237,103359
158,103734
330,103984
496,104234
496,104484
330,104859
158,105109
249,105359
151,105609
355,105734
183,105984
96,106109
9,106234
9,106484
17,106859
183,107109
337,107359
405,107734
305,107984
137,108234
444,108484
444,108859
184,109109
271,109359
191,109734
359,109859
359,110234
191,110484
480,110859
318,110984
188,111234
208,111359
69,111609
242,111734
344,111984
262,112359
427,112484
478,112734
229,112859
170,113109
66,113359
280,113484
318,113734
147,113984
226,114609
48,114734
224,114859
136,115109
244,115359
280,115484
130,115734
486,115984
427,116359
487,116484
354,116734
220,116859
118,117484
190,117734
190,117984
291,118234
297,118484
200,118734
84,118859
221,119484
212,119609
204,119734
204,119984
99,120234
96,120484
0,120734
207,120859
445,121109
247,121359
321,121484
428,121734
428,121984
258,122609
177,122859
161,123109
51,123359
258,123484
484,123734
484,123984
333,124359
288,124484
215,124734
128,124859
215,125109
102,125359
312,125484
355,125734
78,125984
120,126609
322,126859
245,127109
338,127359
139,127484
307,127734
191,127984
203,128609
7,128859
370,129109
387,129359
491,129484
387,129734
121,129984
194,130359
85,130484
187,130734
282,130859
327,131109
495,131359
375,131484
486,131734
275,131984
170,132609
68,132734
160,132859
77,133109
184,133359
165,133484
283,133734
512,133984
430,134359
243,134484
351,134734
323,134859
104,135484
209,135734
109,135984
196,136359
306,136484
512,136859
277,137484
256,137734
121,137984
277,138609
364,138859
387,139109
493,139359
295,139484
55,139734
259,139984
157,140234
157,140484
96,140859
262,141109
227,141359
406,141734
343,141984
436,142234
436,142484
194,142859
114,143109
33,143359
384,143734
230,143984
