304,235
116,526
124,671
188,817
304,1400
440,1982
216,2565
272,2856
336,3001
408,3147
328,3730
460,4021
348,4312
172,4895
84,5040
144,5186
300,5623
276,5768
256,5914
316,6060
376,6497
376,6642
112,7225
96,7807
316,8390
332,8972
216,9555
416,9846
376,9992
312,10137
444,10720
324,11302
360,11885
224,12176
132,12322
160,12468
120,13050
240,13633
340,14215
276,14361
192,14506
48,14943
104,15089
24,15234
84,15380
216,15817
216,15963
296,16254
188,16545
324,17128
256,17710
72,18875
164,19167
32,19458
208,19749
112,20040
204,20186
292,20332
136,20768
204,20914
380,21205
416,21497
484,21788
312,22080
496,22370
400,22516
296,22662
240,23099
244,23244
244,23390
352,23535
464,23681
352,23827
96,25574
232,25720
96,25866
232,26011
96,26157
304,27904
304,28050
304,28196
212,28487
344,28778
192,29069
324,29361
264,29506
252,29652
408,30089
336,30526
232,30817
160,31108
72,31400
24,31691
128,31836
224,31982
384,32419
320,32565
320,32710
144,32856
248,33001
144,33147
140,33584
175,33730
243,33875
216,34021
90,34167
183,34312
216,34458
57,34603
4,34749
159,34895
57,35040
72,35186
188,35623
288,35768
248,36060
360,36351
208,36642
392,36934
120,37225
288,37516
192,37953
448,38681
368,38827
336,38972
468,39118
384,39264
228,39846
88,40283
88,40574
92,40866
208,41011
240,41157
312,41302
396,41448
320,41594
260,41739
260,41885
308,42031
448,42176
368,42613
248,42904
128,43196
204,43341
388,43633
268,43924
324,44215
148,44506
308,44943
188,45234
208,45380
296,45526
104,45963
64,46108
148,46254
24,46400
152,46545
20,46691
232,46836
412,47273
192,48001
208,48146
294,48292
278,48438
140,48584
112,48730
212,48875
241,49021
144,49167
228,49603
136,50186
400,50332
156,50477
376,50623
200,50768
328,50914
280,51060
252,51205
336,51351
204,51497
196,51934
300,52516
128,52662
72,53099
300,53535
368,53681
300,53827
136,54264
60,54555
176,54846
28,55137
144,55429
288,55866
288,56011
288,56157
236,56594
224,56739
428,57322
288,57613
324,57904
392,58196
260,58487
104,58924
104,59069
272,59652
220,59798
232,59943
288,60089
284,60234
200,60380
216,60526
304,60671
428,60817
380,61254
308,61545
256,61836
184,61982
140,62128
328,62273
372,62419
140,62565
96,62711
372,62856
416,63002
320,63147
256,63584
112,63875
144,64021
176,64167
84,64603
216,64895
452,65040
372,65186
296,65332
296,65477
224,65914
224,66060
356,66642
320,66934
156,67225
192,67516
192,67662
192,67807
333,68244
333,68390
256,68827
256,68972
208,69118
304,69263
184,69409
328,69554
184,69701
328,69846
120,69992
392,70137
288,70574
288,70720
340,71157
196,71302
140,71594
24,71885
80,72176
192,72468
368,72904
240,73487
128,73633
320,74215
112,74798
76,75089
200,75380
360,75671
208,75963
248,76108
360,76254
300,76691
300,76836
396,77128
180,77419
308,77710
92,78001
164,78293
252,78438
280,78584
136,79021
292,79167
292,79312
392,79458
484,79603
392,79749
392,80040
304,80332
304,80623
304,80768
304,80914
208,81205
208,81497
96,81788
96,81934
96,82079
192,82370
288,82662
172,82807
288,82953
244,83244
112,83535
216,83827
216,83972
316,84118
256,84409
432,84701
140,84992
292,85283
256,85429
160,85574
52,86011
208,86448
280,86739
352,87031
136,87322
148,87613
240,87759
344,87904
280,88341
193,88487
178,88633
289,88778
124,88924
280,89069
448,89361
439,89506
391,89652
318,89797
96,89943
162,90088
251,90234
337,90379
244,90526
176,90671
120,90817
304,90963
136,91108
300,91400
184,91691
197,91836
272,91982
375,92127
356,92273
275,92418
143,92564
68,92709
208,92856
352,93001
88,93147
472,93293
380,93438
