140,54597
360,56397
448,56997
388,58797
312,59397
156,60597
8,61797
56,62997
212,64197
428,65997
372,66597
280,67797
200,68397
112,68997
16,70197
112,71397
16,72597
156,73797
376,75597
460,76197
404,77997
332,78597
184,79797
64,80997
132,82797
204,83397
352,84597
488,85797
404,86997
340,88197
100,89997
20,90597
80,92397
168,92997
324,94197
488,95397
408,97197
324,97797
187,98997
188,100197
112,101997
20,102597
60,103797
208,104997
340,106197
384,107397
292,108597
192,109797
100,110997
8,112197
72,113997
152,114597
308,115797
264,116997
356,118797
428,119397
492,120597
400,121797
172,123597
88,124197
36,125397
180,126597
328,127797
440,128997
404,130197
244,131397
16,133197
64,133797
292,135597
380,136197
499,137397
356,138597
120,140397
28,140997
80,142197
152,143397
300,144597
472,145797
368,147597
300,148197
64,149997
4,150597
100,151797
180,152997
264,153597
344,154197
428,154797
352,155397
292,156597
120,157797
95,158397
188,158997
213,159597
304,160197
468,161397
408,162597
320,163197
256,163797
164,164397
84,164997
140,166197
84,167397
316,169197
396,169797
472,170997
388,172197
327,172797
237,173397
242,173997
335,174597
237,175797
124,176997
27,177597
2,178197
83,178797
157,179397
236,180597
392,181797
325,182397
350,182997
442,183597
511,184197
432,185397
340,186597
200,187797
60,188997
4,190797
112,191397
280,192597
376,193197
476,193797
392,195597
295,196197
220,196797
268,197397
372,197997
392,198597
488,199797
388,200997
288,201597
188,202197
84,202797
4,203397
96,204597
192,205797
408,207597
500,208197
408,209397
240,210597
136,211197
164,211797
267,212397
240,212997
344,214197
484,215397
424,215997
336,216597
152,217797
80,218397
133,218997
238,219597
249,220197
354,220797
407,221397
335,221997
238,222597
100,223797
248,224997
484,226797
444,227397
444,229797
180,231597
80,232197
144,233997
172,234597
275,235197
349,235797
322,236397
216,236997
120,238197
24,238797
28,239397
248,241197
344,241797
480,242997
396,243597
312,244197
40,245997
116,246597
56,247797
220,248997
464,250797
500,251397
388,253197
382,253797
278,254397
220,254997
287,255597
388,256197
382,256797
488,257397
496,257997
388,258597
120,260397
28,260997
128,262797
195,263397
300,263997
336,264597
441,265197
508,265797
396,266997
464,268197
