256,25485
116,29590
224,30853
280,32116
240,33380
304,34643
220,35906
244,37169
60,39695
228,40959
376,41590
228,42222
464,44748
380,45380
360,46011
276,46643
256,47432
416,49801
200,51064
236,51695
284,52959
396,53906
396,54222
340,54853
76,56116
108,56432
52,56748
300,58011
292,58959
216,59906
208,61485
260,62432
464,63695
332,64959
131,65590
102,66222
286,66853
427,67485
372,67801
288,68116
56,69064
56,69380
56,70011
372,71906
196,73801
296,74432
272,75064
106,76959
152,77590
205,78538
205,78853
148,79801
204,80116
136,80748
264,81380
320,81695
380,82011
436,82327
496,82643
512,83275
396,83907
340,84222
280,84538
152,85169
256,100327
168,102853
56,103485
148,105064
184,105380
328,106011
364,106327
419,106643
396,108222
360,109169
300,110748
248,111064
184,111380
128,111695
108,112327
44,112959
168,113590
168,115485
168,116116
328,118011
328,118642
48,120538
136,121169
104,122116
104,122432
176,123064
108,126222
236,126853
352,127485
456,128748
364,129380
316,130011
200,130643
320,131906
384,132222
388,132538
324,132853
256,148327
112,153380
60,154011
128,154959
384,155906
336,156538
464,157485
464,157801
348,158432
340,159222
164,159695
172,160485
256,160959
256,161906
172,162222
140,162853
196,163485
404,164748
480,165379
412,166011
216,167274
292,167906
224,168538
100,169801
256,171064
452,172327
392,172643
308,172959
192,173590
220,174853
300,176116
300,177380
380,177695
436,178011
380,178327
52,182432
132,182748
108,183064
28,183380
52,183695
368,184959
484,186222
168,187486
52,188748
188,189380
336,190643
376,191274
260,192538
96,193169
124,193801
404,195064
420,195380
340,195695
340,196327
276,197274
256,197590
36,198853
116,199169
48,199485
216,200116
295,200432
283,200748
452,201380
376,202327
292,202643
276,202959
352,203274
412,203590
484,203906
244,205169
328,205485
303,205801
220,206116
160,206432
132,207695
116,208011
34,208327
48,208642
132,208959
256,212116
332,212748
256,213064
180,213380
256,213695
256,214011
20,216538
328,219064
400,219695
368,220327
284,220959
252,221590
328,222221
288,222853
212,223485
252,224116
84,226643
144,228538
144,229169
84,231064
148,231695
256,232011
